Name,Gender,Grouped Region
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
